Müşteri Id,Quarter Start Date,cwg,Segment Score
182009946,2023-01-01,600,1.4587207001943
182009946,2023-04-01,600,1.4587207001943
182009946,2024-04-01,400,0.97248046679623
182009954,2023-01-01,200,0.48624023339811
182009954,2023-04-01,200,0.48624023339811
182009954,2024-01-01,200,0.48624023339811
182009954,2024-04-01,400,0.97248046679623
182009983,2024-01-01,200,0.48624023339811
182009983,2024-04-01,400,0.97248046679623
182009999,2022-07-01,600,1.4587207001943
182009999,2022-10-01,600,1.4587207001943
182009999,2023-01-01,600,1.4587207001943
182009999,2023-04-01,600,1.4587207001943
182009999,2023-07-01,600,1.4587207001943
182009999,2023-10-01,200,0.48624023339811
182010009,2022-07-01,200,0.48624023339811
182010009,2022-10-01,200,0.48624023339811
182010009,2023-01-01,200,0.48624023339811
182010009,2023-04-01,600,1.4587207001943
182010011,2022-07-01,600,1.4587207001943
182010011,2022-10-01,200,0.48624023339811
182010029,2023-04-01,600,1.4587207001943
182010029,2023-07-01,200,0.48624023339811
182010029,2024-04-01,200,0.48624023339811
182010031,2022-07-01,600,1.4587207001943
182010031,2022-10-01,600,1.4587207001943
182010031,2023-01-01,600,1.4587207001943
182010031,2023-04-01,600,1.4587207001943
182010031,2023-07-01,400,0.97248046679623
182010032,2022-07-01,600,1.4587207001943
182010032,2022-10-01,400,0.97248046679623
182010032,2023-07-01,200,0.48624023339811
182010032,2023-10-01,600,1.4587207001943
182010032,2024-01-01,400,0.97248046679623
182010032,2024-04-01,400,0.97248046679623
182010115,2023-01-01,200,0.48624023339811
182010115,2023-04-01,200,0.48624023339811
182010115,2024-04-01,200,0.48624023339811
182010142,2023-04-01,600,1.4587207001943
182010143,2024-01-01,400,0.97248046679623
182010195,2022-10-01,600,1.4587207001943
182010195,2023-01-01,600,1.4587207001943
182010195,2023-04-01,600,1.4587207001943
182010195,2023-07-01,400,0.97248046679623
182010218,2023-01-01,400,0.97248046679623
182010218,2023-10-01,400,0.97248046679623
182010218,2024-01-01,400,0.97248046679623
182010239,2022-07-01,600,1.4587207001943
182010239,2022-10-01,600,1.4587207001943
182010239,2023-01-01,600,1.4587207001943
182010245,2022-10-01,600,1.4587207001943
182010265,2022-10-01,600,1.4587207001943
182010490,2023-10-01,138,0.3355057610447
182010490,2024-04-01,138,0.3355057610447
182010494,2022-10-01,600,1.4587207001943
182010494,2023-01-01,600,1.4587207001943
182010494,2023-04-01,400,0.97248046679623
182010494,2023-10-01,600,1.4587207001943
182010494,2024-01-01,600,1.4587207001943
182010511,2022-10-01,200,0.48624023339811
182010511,2023-01-01,200,0.48624023339811
182010511,2023-07-01,200,0.48624023339811
182010511,2023-10-01,600,1.4587207001943
182010548,2022-10-01,600,1.4587207001943
182010615,2024-04-01,400,0.97248046679623
182010637,2023-07-01,200,0.48624023339811
182010637,2023-10-01,200,0.48624023339811
182010674,2022-10-01,600,1.4587207001943
182010674,2023-01-01,600,1.4587207001943
182010675,2023-07-01,600,1.4587207001943
182010684,2023-01-01,400,0.97248046679623
182010684,2024-01-01,200,0.48624023339811
182010684,2024-04-01,400,0.97248046679623
182010846,2023-04-01,400,0.97248046679623
182011036,2023-04-01,600,1.4587207001943
182011036,2023-07-01,400,0.97248046679623
182011087,2022-10-01,200,0.48624023339811
182011087,2023-01-01,600,1.4587207001943
182011087,2023-04-01,600,1.4587207001943
182011087,2023-07-01,600,1.4587207001943
182011087,2023-10-01,400,0.97248046679623
182011161,2023-07-01,600,1.4587207001943
182011241,2022-07-01,200,0.48624023339811
182011241,2022-10-01,200,0.48624023339811
182011310,2023-01-01,200,0.48624023339811
182011310,2023-04-01,200,0.48624023339811
182011349,2023-04-01,600,1.4587207001943
182011360,2023-07-01,600,1.4587207001943
182011393,2022-10-01,200,0.48624023339811
182011393,2023-01-01,200,0.48624023339811
182011393,2023-07-01,400,0.97248046679623
182011393,2023-10-01,400,0.97248046679623
182011590,2022-07-01,200,0.48624023339811
182011590,2022-10-01,600,1.4587207001943
182011590,2023-01-01,400,0.97248046679623
182011716,2022-07-01,600,1.4587207001943
182011716,2022-10-01,200,0.48624023339811
182011817,2023-10-01,600,1.4587207001943
182012005,2023-04-01,400,0.97248046679623
